Country,Province_State,Last_Update,Date,Latitude,Longitude,Confirmed,Deaths,Recovered
Afghanistan,,2020-05-13T11:42:00.003Z,2020-02-24,33,65,1,0,0
Afghanistan,,2020-05-13T11:42:00.003Z,2020-02-25,33,65,1,0,0
Afghanistan,,2020-05-13T11:42:00.003Z,2020-02-26,33,65,1,0,0
Afghanistan,,2020-05-13T11:42:00.003Z,2020-02-27,33,65,1,0,0
Afghanistan,,2020-05-13T11:42:00.003Z,2020-02-28,33,65,1,0,0
Afghanistan,,2020-05-13T11:42:00.003Z,2020-02-29,33,65,1,0,0
Afghanistan,,2020-05-13T11:42:00.003Z,2020-03-01,33,65,1,0,0
Afghanistan,,2020-05-13T11:42:00.003Z,2020-03-02,33,65,1,0,0
Afghanistan,,2020-05-13T11:42:00.003Z,2020-03-03,33,65,1,0,0
Afghanistan,,2020-05-13T11:42:00.003Z,2020-03-04,33,65,1,0,0
Afghanistan,,2020-05-13T11:42:00.003Z,2020-03-05,33,65,1,0,0
Afghanistan,,2020-05-13T11:42:00.003Z,2020-03-06,33,65,1,0,0
Afghanistan,,2020-05-13T11:42:00.003Z,2020-03-07,33,65,1,0,0
Afghanistan,,2020-05-13T11:42:00.003Z,2020-03-08,33,65,4,0,0
Afghanistan,,2020-05-13T11:42:00.003Z,2020-03-09,33,65,4,0,0
Afghanistan,,2020-05-13T11:42:00.003Z,2020-03-10,33,65,5,0,0
Afghanistan,,2020-05-13T11:42:00.003Z,2020-03-11,33,65,7,0,0
Afghanistan,,2020-05-13T11:42:00.003Z,2020-03-12,33,65,7,0,0
Afghanistan,,2020-05-13T11:42:00.003Z,2020-03-13,33,65,7,0,0
Afghanistan,,2020-05-13T11:42:00.003Z,2020-03-14,33,65,11,0,0
Afghanistan,,2020-05-13T11:42:00.003Z,2020-03-15,33,65,16,0,0
Afghanistan,,2020-05-13T11:42:00.003Z,2020-03-16,33,65,21,0,1
Afghanistan,,2020-05-13T11:42:00.003Z,2020-03-17,33,65,22,0,1
Afghanistan,,2020-05-13T11:42:00.003Z,2020-03-18,33,65,22,0,1
Afghanistan,,2020-05-13T11:42:00.003Z,2020-03-19,33,65,22,0,1
Afghanistan,,2020-05-13T11:42:00.003Z,2020-03-20,33,65,24,0,1
Afghanistan,,2020-05-13T11:42:00.003Z,2020-03-21,33,65,24,0,1
Afghanistan,,2020-05-13T11:42:00.003Z,2020-03-22,33,65,40,1,1
Afghanistan,,2020-05-13T11:42:00.003Z,2020-03-23,33,65,40,1,1
Afghanistan,,2020-05-13T11:42:00.003Z,2020-03-24,33,65,74,1,1
Afghanistan,,2020-05-13T11:42:00.003Z,2020-03-25,33,65,84,2,2
Afghanistan,,2020-05-13T11:42:00.003Z,2020-03-26,33,65,94,4,2
Afghanistan,,2020-05-13T11:42:00.003Z,2020-03-27,33,65,110,4,2
Afghanistan,,2020-05-13T11:42:00.003Z,2020-03-28,33,65,110,4,2
Afghanistan,,2020-05-13T11:42:00.003Z,2020-03-29,33,65,120,4,2
Afghanistan,,2020-05-13T11:42:00.003Z,2020-03-30,33,65,170,4,2
Afghanistan,,2020-05-13T11:42:00.003Z,2020-03-31,33,65,174,4,5
Afghanistan,,2020-05-13T11:42:00.003Z,2020-04-01,33,65,237,4,5
Afghanistan,,2020-05-13T11:42:00.003Z,2020-04-02,33,65,273,6,10
Afghanistan,,2020-05-13T11:42:00.003Z,2020-04-03,33,65,281,6,10
Afghanistan,,2020-05-13T11:42:00.003Z,2020-04-04,33,65,299,7,10
Afghanistan,,2020-05-13T11:42:00.003Z,2020-04-05,33,65,349,7,15
Afghanistan,,2020-05-13T11:42:00.003Z,2020-04-06,33,65,367,11,18
Afghanistan,,2020-05-13T11:42:00.003Z,2020-04-07,33,65,423,14,18
Afghanistan,,2020-05-13T11:42:00.003Z,2020-04-08,33,65,444,14,29
Afghanistan,,2020-05-13T11:42:00.003Z,2020-04-09,33,65,484,15,32
Afghanistan,,2020-05-13T11:42:00.003Z,2020-04-10,33,65,521,15,32
Afghanistan,,2020-05-13T11:42:00.003Z,2020-04-11,33,65,555,18,32
Afghanistan,,2020-05-13T11:42:00.003Z,2020-04-12,33,65,607,18,32
Afghanistan,,2020-05-13T11:42:00.003Z,2020-04-13,33,65,665,21,32
Afghanistan,,2020-05-13T11:42:00.003Z,2020-04-14,33,65,714,23,40
Afghanistan,,2020-05-13T11:42:00.003Z,2020-04-15,33,65,784,25,43
Afghanistan,,2020-05-13T11:42:00.003Z,2020-04-16,33,65,840,30,54
Afghanistan,,2020-05-13T11:42:00.003Z,2020-04-17,33,65,906,30,99
Afghanistan,,2020-05-13T11:42:00.003Z,2020-04-18,33,65,933,30,112
Afghanistan,,2020-05-13T11:42:00.003Z,2020-04-19,33,65,996,33,131
Afghanistan,,2020-05-13T11:42:00.003Z,2020-04-20,33,65,1026,36,135
Afghanistan,,2020-05-13T11:42:00.003Z,2020-04-21,33,65,1092,36,150
Afghanistan,,2020-05-13T11:42:00.003Z,2020-04-22,33,65,1176,40,166
Afghanistan,,2020-05-13T11:42:00.003Z,2020-04-23,33,65,1279,42,179
Afghanistan,,2020-05-13T11:42:00.003Z,2020-04-24,33,65,1351,43,188
Afghanistan,,2020-05-13T11:42:00.003Z,2020-04-25,33,65,1463,47,188
Afghanistan,,2020-05-13T11:42:00.003Z,2020-04-26,33,65,1531,50,207
Afghanistan,,2020-05-13T11:42:00.003Z,2020-04-27,33,65,1703,57,220
Afghanistan,,2020-05-13T11:42:00.003Z,2020-04-28,33,65,1828,58,228
Afghanistan,,2020-05-13T11:42:00.003Z,2020-04-29,33,65,1939,60,252
Afghanistan,,2020-05-13T11:42:00.003Z,2020-04-30,33,65,2171,64,260
Afghanistan,,2020-05-13T11:42:00.003Z,2020-05-01,33,65,2335,68,310
Afghanistan,,2020-05-13T11:42:00.003Z,2020-05-02,33,65,2469,72,331
Afghanistan,,2020-05-13T11:42:00.003Z,2020-05-03,33,65,2704,85,345
Afghanistan,,2020-05-13T11:42:00.003Z,2020-05-04,33,65,2894,90,397
Afghanistan,,2020-05-13T11:42:00.003Z,2020-05-05,33,65,3224,95,421
Afghanistan,,2020-05-13T11:42:00.003Z,2020-05-06,33,65,3392,104,458
Afghanistan,,2020-05-13T11:42:00.003Z,2020-05-07,33,65,3563,106,468
Afghanistan,,2020-05-13T11:42:00.003Z,2020-05-08,33,65,3778,109,472
Afghanistan,,2020-05-13T11:42:00.003Z,2020-05-09,33,65,4033,115,502
Afghanistan,,2020-05-13T11:42:00.003Z,2020-05-10,33,65,4402,120,558
Afghanistan,,2020-05-13T11:42:00.003Z,2020-05-11,33,65,4687,122,558
Afghanistan,,2020-05-13T11:42:00.003Z,2020-05-12,33,65,4963,127,610
Albania,,2020-05-13T11:42:00.003Z,2020-03-09,41.1533,20.1683,2,0,0
Albania,,2020-05-13T11:42:00.003Z,2020-03-10,41.1533,20.1683,10,0,0
Albania,,2020-05-13T11:42:00.003Z,2020-03-11,41.1533,20.1683,12,1,0
Albania,,2020-05-13T11:42:00.003Z,2020-03-12,41.1533,20.1683,23,1,0
Albania,,2020-05-13T11:42:00.003Z,2020-03-13,41.1533,20.1683,33,1,0
Albania,,2020-05-13T11:42:00.003Z,2020-03-14,41.1533,20.1683,38,1,0
Albania,,2020-05-13T11:42:00.003Z,2020-03-15,41.1533,20.1683,42,1,0
Albania,,2020-05-13T11:42:00.003Z,2020-03-16,41.1533,20.1683,51,1,0
Albania,,2020-05-13T11:42:00.003Z,2020-03-17,41.1533,20.1683,55,1,0
Albania,,2020-05-13T11:42:00.003Z,2020-03-18,41.1533,20.1683,59,2,0
Albania,,2020-05-13T11:42:00.003Z,2020-03-19,41.1533,20.1683,64,2,0
Albania,,2020-05-13T11:42:00.003Z,2020-03-20,41.1533,20.1683,70,2,0
Albania,,2020-05-13T11:42:00.003Z,2020-03-21,41.1533,20.1683,76,2,2
Albania,,2020-05-13T11:42:00.003Z,2020-03-22,41.1533,20.1683,89,2,2
Albania,,2020-05-13T11:42:00.003Z,2020-03-23,41.1533,20.1683,104,4,2
Albania,,2020-05-13T11:42:00.003Z,2020-03-24,41.1533,20.1683,123,5,10
Albania,,2020-05-13T11:42:00.003Z,2020-03-25,41.1533,20.1683,146,5,17
Albania,,2020-05-13T11:42:00.003Z,2020-03-26,41.1533,20.1683,174,6,17
Albania,,2020-05-13T11:42:00.003Z,2020-03-27,41.1533,20.1683,186,8,31
Albania,,2020-05-13T11:42:00.003Z,2020-03-28,41.1533,20.1683,197,10,31
Albania,,2020-05-13T11:42:00.003Z,2020-03-29,41.1533,20.1683,212,10,33
Albania,,2020-05-13T11:42:00.003Z,2020-03-30,41.1533,20.1683,223,11,44
Albania,,2020-05-13T11:42:00.003Z,2020-03-31,41.1533,20.1683,243,15,52
Albania,,2020-05-13T11:42:00.003Z,2020-04-01,41.1533,20.1683,259,15,67
Albania,,2020-05-13T11:42:00.003Z,2020-04-02,41.1533,20.1683,277,16,76
Albania,,2020-05-13T11:42:00.003Z,2020-04-03,41.1533,20.1683,304,17,89
Albania,,2020-05-13T11:42:00.003Z,2020-04-04,41.1533,20.1683,333,20,99
Albania,,2020-05-13T11:42:00.003Z,2020-04-05,41.1533,20.1683,361,20,104
Albania,,2020-05-13T11:42:00.003Z,2020-04-06,41.1533,20.1683,377,21,116
Albania,,2020-05-13T11:42:00.003Z,2020-04-07,41.1533,20.1683,383,22,131
Albania,,2020-05-13T11:42:00.003Z,2020-04-08,41.1533,20.1683,400,22,154
Albania,,2020-05-13T11:42:00.003Z,2020-04-09,41.1533,20.1683,409,23,165
Albania,,2020-05-13T11:42:00.003Z,2020-04-10,41.1533,20.1683,416,23,182
Albania,,2020-05-13T11:42:00.003Z,2020-04-11,41.1533,20.1683,433,23,197
Albania,,2020-05-13T11:42:00.003Z,2020-04-12,41.1533,20.1683,446,23,217
Albania,,2020-05-13T11:42:00.003Z,2020-04-13,41.1533,20.1683,467,23,232
Albania,,2020-05-13T11:42:00.003Z,2020-04-14,41.1533,20.1683,475,24,248
Albania,,2020-05-13T11:42:00.003Z,2020-04-15,41.1533,20.1683,494,25,251
Albania,,2020-05-13T11:42:00.003Z,2020-04-16,41.1533,20.1683,518,26,277
Albania,,2020-05-13T11:42:00.003Z,2020-04-17,41.1533,20.1683,539,26,283
Albania,,2020-05-13T11:42:00.003Z,2020-04-18,41.1533,20.1683,548,26,302
Albania,,2020-05-13T11:42:00.003Z,2020-04-19,41.1533,20.1683,562,26,314
Albania,,2020-05-13T11:42:00.003Z,2020-04-20,41.1533,20.1683,584,26,327
Albania,,2020-05-13T11:42:00.003Z,2020-04-21,41.1533,20.1683,609,26,345
Albania,,2020-05-13T11:42:00.003Z,2020-04-22,41.1533,20.1683,634,27,356
Albania,,2020-05-13T11:42:00.003Z,2020-04-23,41.1533,20.1683,663,27,385
Albania,,2020-05-13T11:42:00.003Z,2020-04-24,41.1533,20.1683,678,27,394
Albania,,2020-05-13T11:42:00.003Z,2020-04-25,41.1533,20.1683,712,27,403
Albania,,2020-05-13T11:42:00.003Z,2020-04-26,41.1533,20.1683,726,28,410
Albania,,2020-05-13T11:42:00.003Z,2020-04-27,41.1533,20.1683,736,28,422
Albania,,2020-05-13T11:42:00.003Z,2020-04-28,41.1533,20.1683,750,30,431
Albania,,2020-05-13T11:42:00.003Z,2020-04-29,41.1533,20.1683,766,30,455
Albania,,2020-05-13T11:42:00.003Z,2020-04-30,41.1533,20.1683,773,31,470
Albania,,2020-05-13T11:42:00.003Z,2020-05-01,41.1533,20.1683,782,31,488
Albania,,2020-05-13T11:42:00.003Z,2020-05-02,41.1533,20.1683,789,31,519
Albania,,2020-05-13T11:42:00.003Z,2020-05-03,41.1533,20.1683,795,31,531
Albania,,2020-05-13T11:42:00.003Z,2020-05-04,41.1533,20.1683,803,31,543
Albania,,2020-05-13T11:42:00.003Z,2020-05-05,41.1533,20.1683,820,31,570
Albania,,2020-05-13T11:42:00.003Z,2020-05-06,41.1533,20.1683,832,31,595
Albania,,2020-05-13T11:42:00.003Z,2020-05-07,41.1533,20.1683,842,31,605
Albania,,2020-05-13T11:42:00.003Z,2020-05-08,41.1533,20.1683,850,31,620
Albania,,2020-05-13T11:42:00.003Z,2020-05-09,41.1533,20.1683,856,31,627
Albania,,2020-05-13T11:42:00.003Z,2020-05-10,41.1533,20.1683,868,31,650
Albania,,2020-05-13T11:42:00.003Z,2020-05-11,41.1533,20.1683,872,31,654
Albania,,2020-05-13T11:42:00.003Z,2020-05-12,41.1533,20.1683,876,31,682
Algeria,,2020-05-13T11:42:00.003Z,2020-02-25,28.0339,1.6596,1,0,0
Algeria,,2020-05-13T11:42:00.003Z,2020-02-26,28.0339,1.6596,1,0,0
Algeria,,2020-05-13T11:42:00.003Z,2020-02-27,28.0339,1.6596,1,0,0
Algeria,,2020-05-13T11:42:00.003Z,2020-02-28,28.0339,1.6596,1,0,0
Algeria,,2020-05-13T11:42:00.003Z,2020-02-29,28.0339,1.6596,1,0,0
Algeria,,2020-05-13T11:42:00.003Z,2020-03-01,28.0339,1.6596,1,0,0
Algeria,,2020-05-13T11:42:00.003Z,2020-03-02,28.0339,1.6596,3,0,0
Algeria,,2020-05-13T11:42:00.003Z,2020-03-03,28.0339,1.6596,5,0,0
Algeria,,2020-05-13T11:42:00.003Z,2020-03-04,28.0339,1.6596,12,0,0
Algeria,,2020-05-13T11:42:00.003Z,2020-03-05,28.0339,1.6596,12,0,0
Algeria,,2020-05-13T11:42:00.003Z,2020-03-06,28.0339,1.6596,17,0,0
Algeria,,2020-05-13T11:42:00.003Z,2020-03-07,28.0339,1.6596,17,0,0
Algeria,,2020-05-13T11:42:00.003Z,2020-03-08,28.0339,1.6596,19,0,0
Algeria,,2020-05-13T11:42:00.003Z,2020-03-09,28.0339,1.6596,20,0,0
Algeria,,2020-05-13T11:42:00.003Z,2020-03-10,28.0339,1.6596,20,0,0
Algeria,,2020-05-13T11:42:00.003Z,2020-03-11,28.0339,1.6596,20,0,0
Algeria,,2020-05-13T11:42:00.003Z,2020-03-12,28.0339,1.6596,24,1,8
Algeria,,2020-05-13T11:42:00.003Z,2020-03-13,28.0339,1.6596,26,2,8
Algeria,,2020-05-13T11:42:00.003Z,2020-03-14,28.0339,1.6596,37,3,12
Algeria,,2020-05-13T11:42:00.003Z,2020-03-15,28.0339,1.6596,48,4,12
Algeria,,2020-05-13T11:42:00.003Z,2020-03-16,28.0339,1.6596,54,4,12
Algeria,,2020-05-13T11:42:00.003Z,2020-03-17,28.0339,1.6596,60,4,12
Algeria,,2020-05-13T11:42:00.003Z,2020-03-18,28.0339,1.6596,74,7,12
Algeria,,2020-05-13T11:42:00.003Z,2020-03-19,28.0339,1.6596,87,9,32
Algeria,,2020-05-13T11:42:00.003Z,2020-03-20,28.0339,1.6596,90,11,32
Algeria,,2020-05-13T11:42:00.003Z,2020-03-21,28.0339,1.6596,139,15,32
Algeria,,2020-05-13T11:42:00.003Z,2020-03-22,28.0339,1.6596,201,17,65
Algeria,,2020-05-13T11:42:00.003Z,2020-03-23,28.0339,1.6596,230,17,65
Algeria,,2020-05-13T11:42:00.003Z,2020-03-24,28.0339,1.6596,264,19,24
Algeria,,2020-05-13T11:42:00.003Z,2020-03-25,28.0339,1.6596,302,21,65
Algeria,,2020-05-13T11:42:00.003Z,2020-03-26,28.0339,1.6596,367,25,29
Algeria,,2020-05-13T11:42:00.003Z,2020-03-27,28.0339,1.6596,409,26,29
Algeria,,2020-05-13T11:42:00.003Z,2020-03-28,28.0339,1.6596,454,29,31
Algeria,,2020-05-13T11:42:00.003Z,2020-03-29,28.0339,1.6596,511,31,31
Algeria,,2020-05-13T11:42:00.003Z,2020-03-30,28.0339,1.6596,584,35,37
Algeria,,2020-05-13T11:42:00.003Z,2020-03-31,28.0339,1.6596,716,44,46
Algeria,,2020-05-13T11:42:00.003Z,2020-04-01,28.0339,1.6596,847,58,61
Algeria,,2020-05-13T11:42:00.003Z,2020-04-02,28.0339,1.6596,986,86,61
Algeria,,2020-05-13T11:42:00.003Z,2020-04-03,28.0339,1.6596,1171,105,62
Algeria,,2020-05-13T11:42:00.003Z,2020-04-04,28.0339,1.6596,1251,130,90
Algeria,,2020-05-13T11:42:00.003Z,2020-04-05,28.0339,1.6596,1320,152,90
Algeria,,2020-05-13T11:42:00.003Z,2020-04-06,28.0339,1.6596,1423,173,90
Algeria,,2020-05-13T11:42:00.003Z,2020-04-07,28.0339,1.6596,1468,193,113
Algeria,,2020-05-13T11:42:00.003Z,2020-04-08,28.0339,1.6596,1572,205,237
Algeria,,2020-05-13T11:42:00.003Z,2020-04-09,28.0339,1.6596,1666,235,347
Algeria,,2020-05-13T11:42:00.003Z,2020-04-10,28.0339,1.6596,1761,256,405
Algeria,,2020-05-13T11:42:00.003Z,2020-04-11,28.0339,1.6596,1825,275,460
Algeria,,2020-05-13T11:42:00.003Z,2020-04-12,28.0339,1.6596,1914,293,591
Algeria,,2020-05-13T11:42:00.003Z,2020-04-13,28.0339,1.6596,1983,313,601
Algeria,,2020-05-13T11:42:00.003Z,2020-04-14,28.0339,1.6596,2070,326,691
Algeria,,2020-05-13T11:42:00.003Z,2020-04-15,28.0339,1.6596,2160,336,708
Algeria,,2020-05-13T11:42:00.003Z,2020-04-16,28.0339,1.6596,2268,348,783
Algeria,,2020-05-13T11:42:00.003Z,2020-04-17,28.0339,1.6596,2418,364,846
Algeria,,2020-05-13T11:42:00.003Z,2020-04-18,28.0339,1.6596,2534,367,894
Algeria,,2020-05-13T11:42:00.003Z,2020-04-19,28.0339,1.6596,2629,375,1047
Algeria,,2020-05-13T11:42:00.003Z,2020-04-20,28.0339,1.6596,2718,384,1099
Algeria,,2020-05-13T11:42:00.003Z,2020-04-21,28.0339,1.6596,2811,392,1152
Algeria,,2020-05-13T11:42:00.003Z,2020-04-22,28.0339,1.6596,2910,402,1204
Algeria,,2020-05-13T11:42:00.003Z,2020-04-23,28.0339,1.6596,3007,407,1355
Algeria,,2020-05-13T11:42:00.003Z,2020-04-24,28.0339,1.6596,3127,415,1408
Algeria,,2020-05-13T11:42:00.003Z,2020-04-25,28.0339,1.6596,3256,419,1479
Algeria,,2020-05-13T11:42:00.003Z,2020-04-26,28.0339,1.6596,3382,425,1508
Algeria,,2020-05-13T11:42:00.003Z,2020-04-27,28.0339,1.6596,3517,432,1558
Algeria,,2020-05-13T11:42:00.003Z,2020-04-28,28.0339,1.6596,3649,437,1651
Algeria,,2020-05-13T11:42:00.003Z,2020-04-29,28.0339,1.6596,3848,444,1702
Algeria,,2020-05-13T11:42:00.003Z,2020-04-30,28.0339,1.6596,4006,450,1779
Algeria,,2020-05-13T11:42:00.003Z,2020-05-01,28.0339,1.6596,4154,453,1821
Algeria,,2020-05-13T11:42:00.003Z,2020-05-02,28.0339,1.6596,4295,459,1872
Algeria,,2020-05-13T11:42:00.003Z,2020-05-03,28.0339,1.6596,4474,463,1936
Algeria,,2020-05-13T11:42:00.003Z,2020-05-04,28.0339,1.6596,4648,465,1998
Algeria,,2020-05-13T11:42:00.003Z,2020-05-05,28.0339,1.6596,4838,470,2067
Algeria,,2020-05-13T11:42:00.003Z,2020-05-06,28.0339,1.6596,4997,476,2197
Algeria,,2020-05-13T11:42:00.003Z,2020-05-07,28.0339,1.6596,5182,483,2323
Algeria,,2020-05-13T11:42:00.003Z,2020-05-08,28.0339,1.6596,5369,488,2467
Algeria,,2020-05-13T11:42:00.003Z,2020-05-09,28.0339,1.6596,5558,494,2546
Algeria,,2020-05-13T11:42:00.003Z,2020-05-10,28.0339,1.6596,5723,502,2678
Algeria,,2020-05-13T11:42:00.003Z,2020-05-11,28.0339,1.6596,5891,507,2841
Algeria,,2020-05-13T11:42:00.003Z,2020-05-12,28.0339,1.6596,6067,515,2998
Andorra,,2020-05-13T11:42:00.003Z,2020-03-02,42.5063,1.5218,1,0,0
Andorra,,2020-05-13T11:42:00.003Z,2020-03-03,42.5063,1.5218,1,0,0
Andorra,,2020-05-13T11:42:00.003Z,2020-03-04,42.5063,1.5218,1,0,0
Andorra,,2020-05-13T11:42:00.003Z,2020-03-05,42.5063,1.5218,1,0,0
Andorra,,2020-05-13T11:42:00.003Z,2020-03-06,42.5063,1.5218,1,0,0
Andorra,,2020-05-13T11:42:00.003Z,2020-03-07,42.5063,1.5218,1,0,0
Andorra,,2020-05-13T11:42:00.003Z,2020-03-08,42.5063,1.5218,1,0,0
Andorra,,2020-05-13T11:42:00.003Z,2020-03-09,42.5063,1.5218,1,0,0
Andorra,,2020-05-13T11:42:00.003Z,2020-03-10,42.5063,1.5218,1,0,0
Andorra,,2020-05-13T11:42:00.003Z,2020-03-11,42.5063,1.5218,1,0,0
Andorra,,2020-05-13T11:42:00.003Z,2020-03-12,42.5063,1.5218,1,0,1
Andorra,,2020-05-13T11:42:00.003Z,2020-03-13,42.5063,1.5218,1,0,0
Andorra,,2020-05-13T11:42:00.003Z,2020-03-14,42.5063,1.5218,1,0,1
Andorra,,2020-05-13T11:42:00.003Z,2020-03-15,42.5063,1.5218,1,0,1
Andorra,,2020-05-13T11:42:00.003Z,2020-03-16,42.5063,1.5218,2,0,1
Andorra,,2020-05-13T11:42:00.003Z,2020-03-17,42.5063,1.5218,39,0,1
Andorra,,2020-05-13T11:42:00.003Z,2020-03-18,42.5063,1.5218,39,0,1
Andorra,,2020-05-13T11:42:00.003Z,2020-03-19,42.5063,1.5218,53,0,1
Andorra,,2020-05-13T11:42:00.003Z,2020-03-20,42.5063,1.5218,75,0,1
Andorra,,2020-05-13T11:42:00.003Z,2020-03-21,42.5063,1.5218,88,0,1
Andorra,,2020-05-13T11:42:00.003Z,2020-03-22,42.5063,1.5218,113,1,1
Andorra,,2020-05-13T11:42:00.003Z,2020-03-23,42.5063,1.5218,133,1,1
Andorra,,2020-05-13T11:42:00.003Z,2020-03-24,42.5063,1.5218,164,1,1
Andorra,,2020-05-13T11:42:00.003Z,2020-03-25,42.5063,1.5218,188,1,1
Andorra,,2020-05-13T11:42:00.003Z,2020-03-26,42.5063,1.5218,224,3,1
Andorra,,2020-05-13T11:42:00.003Z,2020-03-27,42.5063,1.5218,267,3,1
Andorra,,2020-05-13T11:42:00.003Z,2020-03-28,42.5063,1.5218,308,3,1
Andorra,,2020-05-13T11:42:00.003Z,2020-03-29,42.5063,1.5218,334,6,1
Andorra,,2020-05-13T11:42:00.003Z,2020-03-30,42.5063,1.5218,370,8,10
Andorra,,2020-05-13T11:42:00.003Z,2020-03-31,42.5063,1.5218,376,12,10
Andorra,,2020-05-13T11:42:00.003Z,2020-04-01,42.5063,1.5218,390,14,10
Andorra,,2020-05-13T11:42:00.003Z,2020-04-02,42.5063,1.5218,428,15,10
Andorra,,2020-05-13T11:42:00.003Z,2020-04-03,42.5063,1.5218,439,16,16
Andorra,,2020-05-13T11:42:00.003Z,2020-04-04,42.5063,1.5218,466,17,21
Andorra,,2020-05-13T11:42:00.003Z,2020-04-05,42.5063,1.5218,501,18,26
Andorra,,2020-05-13T11:42:00.003Z,2020-04-06,42.5063,1.5218,525,21,31
Andorra,,2020-05-13T11:42:00.003Z,2020-04-07,42.5063,1.5218,545,22,39
Andorra,,2020-05-13T11:42:00.003Z,2020-04-08,42.5063,1.5218,564,23,52
Andorra,,2020-05-13T11:42:00.003Z,2020-04-09,42.5063,1.5218,583,25,58
Andorra,,2020-05-13T11:42:00.003Z,2020-04-10,42.5063,1.5218,601,26,71
Andorra,,2020-05-13T11:42:00.003Z,2020-04-11,42.5063,1.5218,601,26,71
Andorra,,2020-05-13T11:42:00.003Z,2020-04-12,42.5063,1.5218,638,29,128
Andorra,,2020-05-13T11:42:00.003Z,2020-04-13,42.5063,1.5218,646,29,128
Andorra,,2020-05-13T11:42:00.003Z,2020-04-14,42.5063,1.5218,659,31,128
Andorra,,2020-05-13T11:42:00.003Z,2020-04-15,42.5063,1.5218,673,33,169
Andorra,,2020-05-13T11:42:00.003Z,2020-04-16,42.5063,1.5218,673,33,169
Andorra,,2020-05-13T11:42:00.003Z,2020-04-17,42.5063,1.5218,696,35,191
Andorra,,2020-05-13T11:42:00.003Z,2020-04-18,42.5063,1.5218,704,35,205
Andorra,,2020-05-13T11:42:00.003Z,2020-04-19,42.5063,1.5218,713,36,235
Andorra,,2020-05-13T11:42:00.003Z,2020-04-20,42.5063,1.5218,717,37,248
Andorra,,2020-05-13T11:42:00.003Z,2020-04-21,42.5063,1.5218,717,37,282
Andorra,,2020-05-13T11:42:00.003Z,2020-04-22,42.5063,1.5218,723,37,309
Andorra,,2020-05-13T11:42:00.003Z,2020-04-23,42.5063,1.5218,723,37,333
Andorra,,2020-05-13T11:42:00.003Z,2020-04-24,42.5063,1.5218,731,40,344
Andorra,,2020-05-13T11:42:00.003Z,2020-04-25,42.5063,1.5218,738,40,344
Andorra,,2020-05-13T11:42:00.003Z,2020-04-26,42.5063,1.5218,738,40,344
Andorra,,2020-05-13T11:42:00.003Z,2020-04-27,42.5063,1.5218,743,40,385
Andorra,,2020-05-13T11:42:00.003Z,2020-04-28,42.5063,1.5218,743,41,398
Andorra,,2020-05-13T11:42:00.003Z,2020-04-29,42.5063,1.5218,743,42,423
Andorra,,2020-05-13T11:42:00.003Z,2020-04-30,42.5063,1.5218,745,42,468
Andorra,,2020-05-13T11:42:00.003Z,2020-05-01,42.5063,1.5218,745,43,468
Andorra,,2020-05-13T11:42:00.003Z,2020-05-02,42.5063,1.5218,747,44,472
Andorra,,2020-05-13T11:42:00.003Z,2020-05-03,42.5063,1.5218,748,45,493
Andorra,,2020-05-13T11:42:00.003Z,2020-05-04,42.5063,1.5218,750,45,499
Andorra,,2020-05-13T11:42:00.003Z,2020-05-05,42.5063,1.5218,751,46,514
Andorra,,2020-05-13T11:42:00.003Z,2020-05-06,42.5063,1.5218,751,46,521
Andorra,,2020-05-13T11:42:00.003Z,2020-05-07,42.5063,1.5218,752,47,526
Andorra,,2020-05-13T11:42:00.003Z,2020-05-08,42.5063,1.5218,752,47,537
Andorra,,2020-05-13T11:42:00.003Z,2020-05-09,42.5063,1.5218,754,48,545
Andorra,,2020-05-13T11:42:00.003Z,2020-05-10,42.5063,1.5218,755,48,550
Andorra,,2020-05-13T11:42:00.003Z,2020-05-11,42.5063,1.5218,755,48,550
Andorra,,2020-05-13T11:42:00.003Z,2020-05-12,42.5063,1.5218,758,48,568
Angola,,2020-05-13T11:42:00.003Z,2020-03-20,-11.2027,17.8739,1,0,0
Angola,,2020-05-13T11:42:00.003Z,2020-03-21,-11.2027,17.8739,2,0,0
Angola,,2020-05-13T11:42:00.003Z,2020-03-22,-11.2027,17.8739,2,0,0
Angola,,2020-05-13T11:42:00.003Z,2020-03-23,-11.2027,17.8739,3,0,0
Angola,,2020-05-13T11:42:00.003Z,2020-03-24,-11.2027,17.8739,3,0,0
Angola,,2020-05-13T11:42:00.003Z,2020-03-25,-11.2027,17.8739,3,0,0
Angola,,2020-05-13T11:42:00.003Z,2020-03-26,-11.2027,17.8739,4,0,0
Angola,,2020-05-13T11:42:00.003Z,2020-03-27,-11.2027,17.8739,4,0,0
Angola,,2020-05-13T11:42:00.003Z,2020-03-28,-11.2027,17.8739,5,0,0
Angola,,2020-05-13T11:42:00.003Z,2020-03-29,-11.2027,17.8739,7,2,0
Angola,,2020-05-13T11:42:00.003Z,2020-03-30,-11.2027,17.8739,7,2,0
Angola,,2020-05-13T11:42:00.003Z,2020-03-31,-11.2027,17.8739,7,2,1
Angola,,2020-05-13T11:42:00.003Z,2020-04-01,-11.2027,17.8739,8,2,1
Angola,,2020-05-13T11:42:00.003Z,2020-04-02,-11.2027,17.8739,8,2,1
Angola,,2020-05-13T11:42:00.003Z,2020-04-03,-11.2027,17.8739,8,2,1
