Country/Region,Province/State,Last Update,ObservationDate,Latitude,Longitude,Confirmed,Deaths,Recovered
Australia,Victoria,2020-05-12T15:42:00.005Z,5/10/20,-37.8136,144.9631,1496,18,1346
Australia,Victoria,2020-05-12T15:42:00.005Z,5/11/20,-37.8136,144.9631,1511,18,1360
Australia,Western Australia,2020-05-12T15:42:00.005Z,1/22/20,-31.9505,115.8605,0,0,0
Australia,Western Australia,2020-05-12T15:42:00.005Z,1/23/20,-31.9505,115.8605,0,0,0
Australia,Western Australia,2020-05-12T15:42:00.005Z,1/24/20,-31.9505,115.8605,0,0,0
Australia,Western Australia,2020-05-12T15:42:00.005Z,1/25/20,-31.9505,115.8605,0,0,0
Australia,Western Australia,2020-05-12T15:42:00.005Z,1/26/20,-31.9505,115.8605,0,0,0
Australia,Western Australia,2020-05-12T15:42:00.005Z,1/27/20,-31.9505,115.8605,0,0,0
Australia,Western Australia,2020-05-12T15:42:00.005Z,1/28/20,-31.9505,115.8605,0,0,0
Australia,Western Australia,2020-05-12T15:42:00.005Z,1/29/20,-31.9505,115.8605,0,0,0
Australia,Western Australia,2020-05-12T15:42:00.005Z,1/30/20,-31.9505,115.8605,0,0,0
Australia,Western Australia,2020-05-12T15:42:00.005Z,1/31/20,-31.9505,115.8605,0,0,0
Australia,Western Australia,2020-05-12T15:42:00.005Z,2/1/20,-31.9505,115.8605,0,0,0
Australia,Western Australia,2020-05-12T15:42:00.005Z,2/2/20,-31.9505,115.8605,0,0,0
Australia,Western Australia,2020-05-12T15:42:00.005Z,2/3/20,-31.9505,115.8605,0,0,0
Australia,Western Australia,2020-05-12T15:42:00.005Z,2/4/20,-31.9505,115.8605,0,0,0
Australia,Western Australia,2020-05-12T15:42:00.005Z,2/5/20,-31.9505,115.8605,0,0,0
Australia,Western Australia,2020-05-12T15:42:00.005Z,2/6/20,-31.9505,115.8605,0,0,0
Australia,Western Australia,2020-05-12T15:42:00.005Z,2/7/20,-31.9505,115.8605,0,0,0
Australia,Western Australia,2020-05-12T15:42:00.005Z,2/8/20,-31.9505,115.8605,0,0,0
Australia,Western Australia,2020-05-12T15:42:00.005Z,2/9/20,-31.9505,115.8605,0,0,0
Australia,Western Australia,2020-05-12T15:42:00.005Z,2/10/20,-31.9505,115.8605,0,0,0
Australia,Western Australia,2020-05-12T15:42:00.005Z,2/11/20,-31.9505,115.8605,0,0,0
Australia,Western Australia,2020-05-12T15:42:00.005Z,2/12/20,-31.9505,115.8605,0,0,0
Australia,Western Australia,2020-05-12T15:42:00.005Z,2/13/20,-31.9505,115.8605,0,0,0
Australia,Western Australia,2020-05-12T15:42:00.005Z,2/14/20,-31.9505,115.8605,0,0,0
Australia,Western Australia,2020-05-12T15:42:00.005Z,2/15/20,-31.9505,115.8605,0,0,0
Australia,Western Australia,2020-05-12T15:42:00.005Z,2/16/20,-31.9505,115.8605,0,0,0
Australia,Western Australia,2020-05-12T15:42:00.005Z,2/17/20,-31.9505,115.8605,0,0,0
Australia,Western Australia,2020-05-12T15:42:00.005Z,2/18/20,-31.9505,115.8605,0,0,0
Australia,Western Australia,2020-05-12T15:42:00.005Z,2/19/20,-31.9505,115.8605,0,0,0
Australia,Western Australia,2020-05-12T15:42:00.005Z,2/20/20,-31.9505,115.8605,0,0,0
Australia,Western Australia,2020-05-12T15:42:00.005Z,2/21/20,-31.9505,115.8605,0,0,0
Australia,Western Australia,2020-05-12T15:42:00.005Z,2/22/20,-31.9505,115.8605,0,0,0
Australia,Western Australia,2020-05-12T15:42:00.005Z,2/23/20,-31.9505,115.8605,0,0,0
Australia,Western Australia,2020-05-12T15:42:00.005Z,2/24/20,-31.9505,115.8605,0,0,0
Australia,Western Australia,2020-05-12T15:42:00.005Z,2/25/20,-31.9505,115.8605,0,0,0
Australia,Western Australia,2020-05-12T15:42:00.005Z,2/26/20,-31.9505,115.8605,0,0,0
Australia,Western Australia,2020-05-12T15:42:00.005Z,2/27/20,-31.9505,115.8605,0,0,0
Australia,Western Australia,2020-05-12T15:42:00.005Z,2/28/20,-31.9505,115.8605,0,0,0
Australia,Western Australia,2020-05-12T15:42:00.005Z,2/29/20,-31.9505,115.8605,2,0,0
Australia,Western Australia,2020-05-12T15:42:00.005Z,3/1/20,-31.9505,115.8605,2,1,0
Australia,Western Australia,2020-05-12T15:42:00.005Z,3/2/20,-31.9505,115.8605,2,1,0
Australia,Western Australia,2020-05-12T15:42:00.005Z,3/3/20,-31.9505,115.8605,2,1,0
Australia,Western Australia,2020-05-12T15:42:00.005Z,3/4/20,-31.9505,115.8605,2,1,0
Australia,Western Australia,2020-05-12T15:42:00.005Z,3/5/20,-31.9505,115.8605,3,1,0
Australia,Western Australia,2020-05-12T15:42:00.005Z,3/6/20,-31.9505,115.8605,3,1,0
Australia,Western Australia,2020-05-12T15:42:00.005Z,3/7/20,-31.9505,115.8605,3,1,0
Australia,Western Australia,2020-05-12T15:42:00.005Z,3/8/20,-31.9505,115.8605,3,1,0
Australia,Western Australia,2020-05-12T15:42:00.005Z,3/9/20,-31.9505,115.8605,4,1,0
Australia,Western Australia,2020-05-12T15:42:00.005Z,3/10/20,-31.9505,115.8605,6,1,0
Australia,Western Australia,2020-05-12T15:42:00.005Z,3/11/20,-31.9505,115.8605,9,1,0
Australia,Western Australia,2020-05-12T15:42:00.005Z,3/12/20,-31.9505,115.8605,9,1,0
Australia,Western Australia,2020-05-12T15:42:00.005Z,3/13/20,-31.9505,115.8605,14,1,0
Australia,Western Australia,2020-05-12T15:42:00.005Z,3/14/20,-31.9505,115.8605,17,1,0
Australia,Western Australia,2020-05-12T15:42:00.005Z,3/15/20,-31.9505,115.8605,17,1,0
Australia,Western Australia,2020-05-12T15:42:00.005Z,3/16/20,-31.9505,115.8605,28,1,0
Australia,Western Australia,2020-05-12T15:42:00.005Z,3/17/20,-31.9505,115.8605,31,1,0
Australia,Western Australia,2020-05-12T15:42:00.005Z,3/18/20,-31.9505,115.8605,35,1,0
Australia,Western Australia,2020-05-12T15:42:00.005Z,3/19/20,-31.9505,115.8605,52,1,0
Australia,Western Australia,2020-05-12T15:42:00.005Z,3/20/20,-31.9505,115.8605,64,1,0
Australia,Western Australia,2020-05-12T15:42:00.005Z,3/21/20,-31.9505,115.8605,90,1,0
Australia,Western Australia,2020-05-12T15:42:00.005Z,3/22/20,-31.9505,115.8605,120,1,0
Australia,Western Australia,2020-05-12T15:42:00.005Z,3/23/20,-31.9505,115.8605,140,1,0
Australia,Western Australia,2020-05-12T15:42:00.005Z,3/24/20,-31.9505,115.8605,175,1,0
Australia,Western Australia,2020-05-12T15:42:00.005Z,3/25/20,-31.9505,115.8605,175,1,1
Australia,Western Australia,2020-05-12T15:42:00.005Z,3/26/20,-31.9505,115.8605,231,2,1
Australia,Western Australia,2020-05-12T15:42:00.005Z,3/27/20,-31.9505,115.8605,231,2,1
Australia,Western Australia,2020-05-12T15:42:00.005Z,3/28/20,-31.9505,115.8605,278,2,28
Australia,Western Australia,2020-05-12T15:42:00.005Z,3/29/20,-31.9505,115.8605,311,2,28
Australia,Western Australia,2020-05-12T15:42:00.005Z,3/30/20,-31.9505,115.8605,355,2,41
Australia,Western Australia,2020-05-12T15:42:00.005Z,3/31/20,-31.9505,115.8605,364,2,41
Australia,Western Australia,2020-05-12T15:42:00.005Z,4/1/20,-31.9505,115.8605,392,2,48
Australia,Western Australia,2020-05-12T15:42:00.005Z,4/2/20,-31.9505,115.8605,400,2,64
Australia,Western Australia,2020-05-12T15:42:00.005Z,4/3/20,-31.9505,115.8605,400,2,92
Australia,Western Australia,2020-05-12T15:42:00.005Z,4/4/20,-31.9505,115.8605,436,2,92
Australia,Western Australia,2020-05-12T15:42:00.005Z,4/5/20,-31.9505,115.8605,453,3,92
Australia,Western Australia,2020-05-12T15:42:00.005Z,4/6/20,-31.9505,115.8605,460,4,162
Australia,Western Australia,2020-05-12T15:42:00.005Z,4/7/20,-31.9505,115.8605,460,4,162
Australia,Western Australia,2020-05-12T15:42:00.005Z,4/8/20,-31.9505,115.8605,481,6,162
Australia,Western Australia,2020-05-12T15:42:00.005Z,4/9/20,-31.9505,115.8605,495,6,170
Australia,Western Australia,2020-05-12T15:42:00.005Z,4/10/20,-31.9505,115.8605,506,6,203
Australia,Western Australia,2020-05-12T15:42:00.005Z,4/11/20,-31.9505,115.8605,514,6,216
Australia,Western Australia,2020-05-12T15:42:00.005Z,4/12/20,-31.9505,115.8605,514,6,216
Australia,Western Australia,2020-05-12T15:42:00.005Z,4/13/20,-31.9505,115.8605,517,6,216
Australia,Western Australia,2020-05-12T15:42:00.005Z,4/14/20,-31.9505,115.8605,527,6,251
Australia,Western Australia,2020-05-12T15:42:00.005Z,4/15/20,-31.9505,115.8605,527,6,251
Australia,Western Australia,2020-05-12T15:42:00.005Z,4/16/20,-31.9505,115.8605,532,6,338
Australia,Western Australia,2020-05-12T15:42:00.005Z,4/17/20,-31.9505,115.8605,541,7,340
Australia,Western Australia,2020-05-12T15:42:00.005Z,4/18/20,-31.9505,115.8605,544,7,340
Australia,Western Australia,2020-05-12T15:42:00.005Z,4/19/20,-31.9505,115.8605,545,7,340
Australia,Western Australia,2020-05-12T15:42:00.005Z,4/20/20,-31.9505,115.8605,545,7,435
Australia,Western Australia,2020-05-12T15:42:00.005Z,4/21/20,-31.9505,115.8605,546,7,443
Australia,Western Australia,2020-05-12T15:42:00.005Z,4/22/20,-31.9505,115.8605,546,7,451
Australia,Western Australia,2020-05-12T15:42:00.005Z,4/23/20,-31.9505,115.8605,546,7,458
Australia,Western Australia,2020-05-12T15:42:00.005Z,4/24/20,-31.9505,115.8605,548,8,464
Australia,Western Australia,2020-05-12T15:42:00.005Z,4/25/20,-31.9505,115.8605,549,8,478
Australia,Western Australia,2020-05-12T15:42:00.005Z,4/26/20,-31.9505,115.8605,549,8,486
Australia,Western Australia,2020-05-12T15:42:00.005Z,4/27/20,-31.9505,115.8605,549,8,486
Australia,Western Australia,2020-05-12T15:42:00.005Z,4/28/20,-31.9505,115.8605,550,8,495
Australia,Western Australia,2020-05-12T15:42:00.005Z,4/29/20,-31.9505,115.8605,551,8,507
Australia,Western Australia,2020-05-12T15:42:00.005Z,4/30/20,-31.9505,115.8605,551,8,507
Australia,Western Australia,2020-05-12T15:42:00.005Z,5/1/20,-31.9505,115.8605,551,8,511
Australia,Western Australia,2020-05-12T15:42:00.005Z,5/2/20,-31.9505,115.8605,551,8,520
Australia,Western Australia,2020-05-12T15:42:00.005Z,5/3/20,-31.9505,115.8605,551,9,523
Australia,Western Australia,2020-05-12T15:42:00.005Z,5/4/20,-31.9505,115.8605,551,9,528
Australia,Western Australia,2020-05-12T15:42:00.005Z,5/5/20,-31.9505,115.8605,551,9,528
Australia,Western Australia,2020-05-12T15:42:00.005Z,5/6/20,-31.9505,115.8605,551,9,528
Australia,Western Australia,2020-05-12T15:42:00.005Z,5/7/20,-31.9505,115.8605,552,9,534
Australia,Western Australia,2020-05-12T15:42:00.005Z,5/8/20,-31.9505,115.8605,552,9,534
Australia,Western Australia,2020-05-12T15:42:00.005Z,5/9/20,-31.9505,115.8605,552,9,536
Australia,Western Australia,2020-05-12T15:42:00.005Z,5/10/20,-31.9505,115.8605,552,9,536
Australia,Western Australia,2020-05-12T15:42:00.005Z,5/11/20,-31.9505,115.8605,553,9,536
Austria,,2020-05-12T15:42:00.005Z,1/22/20,47.5162,14.5501,0,0,0
Austria,,2020-05-12T15:42:00.005Z,1/23/20,47.5162,14.5501,0,0,0
Austria,,2020-05-12T15:42:00.005Z,1/24/20,47.5162,14.5501,0,0,0
Austria,,2020-05-12T15:42:00.005Z,1/25/20,47.5162,14.5501,0,0,0
Austria,,2020-05-12T15:42:00.005Z,1/26/20,47.5162,14.5501,0,0,0
Austria,,2020-05-12T15:42:00.005Z,1/27/20,47.5162,14.5501,0,0,0
Austria,,2020-05-12T15:42:00.005Z,1/28/20,47.5162,14.5501,0,0,0
Austria,,2020-05-12T15:42:00.005Z,1/29/20,47.5162,14.5501,0,0,0
Austria,,2020-05-12T15:42:00.005Z,1/30/20,47.5162,14.5501,0,0,0
Austria,,2020-05-12T15:42:00.005Z,1/31/20,47.5162,14.5501,0,0,0
Austria,,2020-05-12T15:42:00.005Z,2/1/20,47.5162,14.5501,0,0,0
Austria,,2020-05-12T15:42:00.005Z,2/2/20,47.5162,14.5501,0,0,0
Austria,,2020-05-12T15:42:00.005Z,2/3/20,47.5162,14.5501,0,0,0
Austria,,2020-05-12T15:42:00.005Z,2/4/20,47.5162,14.5501,0,0,0
Austria,,2020-05-12T15:42:00.005Z,2/5/20,47.5162,14.5501,0,0,0
Austria,,2020-05-12T15:42:00.005Z,2/6/20,47.5162,14.5501,0,0,0
Austria,,2020-05-12T15:42:00.005Z,2/7/20,47.5162,14.5501,0,0,0
Austria,,2020-05-12T15:42:00.005Z,2/8/20,47.5162,14.5501,0,0,0
Austria,,2020-05-12T15:42:00.005Z,2/9/20,47.5162,14.5501,0,0,0
Austria,,2020-05-12T15:42:00.005Z,2/10/20,47.5162,14.5501,0,0,0
Austria,,2020-05-12T15:42:00.005Z,2/11/20,47.5162,14.5501,0,0,0
Austria,,2020-05-12T15:42:00.005Z,2/12/20,47.5162,14.5501,0,0,0
Austria,,2020-05-12T15:42:00.005Z,2/13/20,47.5162,14.5501,0,0,0
Austria,,2020-05-12T15:42:00.005Z,2/14/20,47.5162,14.5501,0,0,0
Austria,,2020-05-12T15:42:00.005Z,2/15/20,47.5162,14.5501,0,0,0
Austria,,2020-05-12T15:42:00.005Z,2/16/20,47.5162,14.5501,0,0,0
Austria,,2020-05-12T15:42:00.005Z,2/17/20,47.5162,14.5501,0,0,0
Austria,,2020-05-12T15:42:00.005Z,2/18/20,47.5162,14.5501,0,0,0
Austria,,2020-05-12T15:42:00.005Z,2/19/20,47.5162,14.5501,0,0,0
Austria,,2020-05-12T15:42:00.005Z,2/20/20,47.5162,14.5501,0,0,0
Austria,,2020-05-12T15:42:00.005Z,2/21/20,47.5162,14.5501,0,0,0
Austria,,2020-05-12T15:42:00.005Z,2/22/20,47.5162,14.5501,0,0,0
Austria,,2020-05-12T15:42:00.005Z,2/23/20,47.5162,14.5501,0,0,0
Austria,,2020-05-12T15:42:00.005Z,2/24/20,47.5162,14.5501,0,0,0
Austria,,2020-05-12T15:42:00.005Z,2/25/20,47.5162,14.5501,2,0,0
Austria,,2020-05-12T15:42:00.005Z,2/26/20,47.5162,14.5501,2,0,0
Austria,,2020-05-12T15:42:00.005Z,2/27/20,47.5162,14.5501,3,0,0
Austria,,2020-05-12T15:42:00.005Z,2/28/20,47.5162,14.5501,3,0,0
Austria,,2020-05-12T15:42:00.005Z,2/29/20,47.5162,14.5501,9,0,0
Austria,,2020-05-12T15:42:00.005Z,3/1/20,47.5162,14.5501,14,0,0
Austria,,2020-05-12T15:42:00.005Z,3/2/20,47.5162,14.5501,18,0,0
Austria,,2020-05-12T15:42:00.005Z,3/3/20,47.5162,14.5501,21,0,0
Austria,,2020-05-12T15:42:00.005Z,3/4/20,47.5162,14.5501,29,0,0
Austria,,2020-05-12T15:42:00.005Z,3/5/20,47.5162,14.5501,41,0,0
Austria,,2020-05-12T15:42:00.005Z,3/6/20,47.5162,14.5501,55,0,0
Austria,,2020-05-12T15:42:00.005Z,3/7/20,47.5162,14.5501,79,0,0
Austria,,2020-05-12T15:42:00.005Z,3/8/20,47.5162,14.5501,104,0,0
Austria,,2020-05-12T15:42:00.005Z,3/9/20,47.5162,14.5501,131,0,2
Austria,,2020-05-12T15:42:00.005Z,3/10/20,47.5162,14.5501,182,0,4
Austria,,2020-05-12T15:42:00.005Z,3/11/20,47.5162,14.5501,246,0,4
Austria,,2020-05-12T15:42:00.005Z,3/12/20,47.5162,14.5501,302,1,4
Austria,,2020-05-12T15:42:00.005Z,3/13/20,47.5162,14.5501,504,1,6
Austria,,2020-05-12T15:42:00.005Z,3/14/20,47.5162,14.5501,655,1,6
Austria,,2020-05-12T15:42:00.005Z,3/15/20,47.5162,14.5501,860,1,6
Austria,,2020-05-12T15:42:00.005Z,3/16/20,47.5162,14.5501,1018,3,6
Austria,,2020-05-12T15:42:00.005Z,3/17/20,47.5162,14.5501,1332,3,1
Austria,,2020-05-12T15:42:00.005Z,3/18/20,47.5162,14.5501,1646,4,9
Austria,,2020-05-12T15:42:00.005Z,3/19/20,47.5162,14.5501,2013,6,9
Austria,,2020-05-12T15:42:00.005Z,3/20/20,47.5162,14.5501,2388,6,9
Austria,,2020-05-12T15:42:00.005Z,3/21/20,47.5162,14.5501,2814,8,9
Austria,,2020-05-12T15:42:00.005Z,3/22/20,47.5162,14.5501,3582,16,9
Austria,,2020-05-12T15:42:00.005Z,3/23/20,47.5162,14.5501,4474,21,9
Austria,,2020-05-12T15:42:00.005Z,3/24/20,47.5162,14.5501,5283,28,9
Austria,,2020-05-12T15:42:00.005Z,3/25/20,47.5162,14.5501,5588,30,9
Austria,,2020-05-12T15:42:00.005Z,3/26/20,47.5162,14.5501,6909,49,112
Austria,,2020-05-12T15:42:00.005Z,3/27/20,47.5162,14.5501,7657,58,225
Austria,,2020-05-12T15:42:00.005Z,3/28/20,47.5162,14.5501,8271,68,225
Austria,,2020-05-12T15:42:00.005Z,3/29/20,47.5162,14.5501,8788,86,479
Austria,,2020-05-12T15:42:00.005Z,3/30/20,47.5162,14.5501,9618,108,636
Austria,,2020-05-12T15:42:00.005Z,3/31/20,47.5162,14.5501,10180,128,1095
Austria,,2020-05-12T15:42:00.005Z,4/1/20,47.5162,14.5501,10711,146,1436
Austria,,2020-05-12T15:42:00.005Z,4/2/20,47.5162,14.5501,11129,158,1749
Austria,,2020-05-12T15:42:00.005Z,4/3/20,47.5162,14.5501,11524,168,2022
Austria,,2020-05-12T15:42:00.005Z,4/4/20,47.5162,14.5501,11781,186,2507
Austria,,2020-05-12T15:42:00.005Z,4/5/20,47.5162,14.5501,12051,204,2998
Austria,,2020-05-12T15:42:00.005Z,4/6/20,47.5162,14.5501,12297,220,3463
Austria,,2020-05-12T15:42:00.005Z,4/7/20,47.5162,14.5501,12639,243,4046
Austria,,2020-05-12T15:42:00.005Z,4/8/20,47.5162,14.5501,12942,273,4512
Austria,,2020-05-12T15:42:00.005Z,4/9/20,47.5162,14.5501,13244,295,5240
Austria,,2020-05-12T15:42:00.005Z,4/10/20,47.5162,14.5501,13555,319,6064
Austria,,2020-05-12T15:42:00.005Z,4/11/20,47.5162,14.5501,13806,337,6604
Austria,,2020-05-12T15:42:00.005Z,4/12/20,47.5162,14.5501,13945,350,6987
Austria,,2020-05-12T15:42:00.005Z,4/13/20,47.5162,14.5501,14041,368,7343
Austria,,2020-05-12T15:42:00.005Z,4/14/20,47.5162,14.5501,14226,384,7633
Austria,,2020-05-12T15:42:00.005Z,4/15/20,47.5162,14.5501,14336,393,8098
Austria,,2020-05-12T15:42:00.005Z,4/16/20,47.5162,14.5501,14476,410,8986
Austria,,2020-05-12T15:42:00.005Z,4/17/20,47.5162,14.5501,14595,431,9704
Austria,,2020-05-12T15:42:00.005Z,4/18/20,47.5162,14.5501,14671,443,10214
Austria,,2020-05-12T15:42:00.005Z,4/19/20,47.5162,14.5501,14749,452,10501
Austria,,2020-05-12T15:42:00.005Z,4/20/20,47.5162,14.5501,14795,470,10631
Austria,,2020-05-12T15:42:00.005Z,4/21/20,47.5162,14.5501,14873,491,10971
Austria,,2020-05-12T15:42:00.005Z,4/22/20,47.5162,14.5501,14925,510,11328
Austria,,2020-05-12T15:42:00.005Z,4/23/20,47.5162,14.5501,15002,522,11694
Austria,,2020-05-12T15:42:00.005Z,4/24/20,47.5162,14.5501,15071,530,11872
Austria,,2020-05-12T15:42:00.005Z,4/25/20,47.5162,14.5501,15148,536,12103
Austria,,2020-05-12T15:42:00.005Z,4/26/20,47.5162,14.5501,15225,542,12282
Austria,,2020-05-12T15:42:00.005Z,4/27/20,47.5162,14.5501,15274,549,12362
Austria,,2020-05-12T15:42:00.005Z,4/28/20,47.5162,14.5501,15357,569,12580
Austria,,2020-05-12T15:42:00.005Z,4/29/20,47.5162,14.5501,15402,580,12779
Austria,,2020-05-12T15:42:00.005Z,4/30/20,47.5162,14.5501,15452,584,12907
Austria,,2020-05-12T15:42:00.005Z,5/1/20,47.5162,14.5501,15531,589,13110
Austria,,2020-05-12T15:42:00.005Z,5/2/20,47.5162,14.5501,15558,596,13180
Austria,,2020-05-12T15:42:00.005Z,5/3/20,47.5162,14.5501,15597,598,13228
Austria,,2020-05-12T15:42:00.005Z,5/4/20,47.5162,14.5501,15621,600,13316
Austria,,2020-05-12T15:42:00.005Z,5/5/20,47.5162,14.5501,15650,606,13462
Austria,,2020-05-12T15:42:00.005Z,5/6/20,47.5162,14.5501,15684,608,13639
Austria,,2020-05-12T15:42:00.005Z,5/7/20,47.5162,14.5501,15752,609,13698
Austria,,2020-05-12T15:42:00.005Z,5/8/20,47.5162,14.5501,15774,614,13836
Austria,,2020-05-12T15:42:00.005Z,5/9/20,47.5162,14.5501,15833,615,13928
Austria,,2020-05-12T15:42:00.005Z,5/10/20,47.5162,14.5501,15871,618,13991
Austria,,2020-05-12T15:42:00.005Z,5/11/20,47.5162,14.5501,15882,620,14061
Azerbaijan,,2020-05-12T15:42:00.005Z,1/22/20,40.1431,47.5769,0,0,0
Azerbaijan,,2020-05-12T15:42:00.005Z,1/23/20,40.1431,47.5769,0,0,0
Azerbaijan,,2020-05-12T15:42:00.005Z,1/24/20,40.1431,47.5769,0,0,0
Azerbaijan,,2020-05-12T15:42:00.005Z,1/25/20,40.1431,47.5769,0,0,0
Azerbaijan,,2020-05-12T15:42:00.005Z,1/26/20,40.1431,47.5769,0,0,0
Azerbaijan,,2020-05-12T15:42:00.005Z,1/27/20,40.1431,47.5769,0,0,0
Azerbaijan,,2020-05-12T15:42:00.005Z,1/28/20,40.1431,47.5769,0,0,0
Azerbaijan,,2020-05-12T15:42:00.005Z,1/29/20,40.1431,47.5769,0,0,0
Azerbaijan,,2020-05-12T15:42:00.005Z,1/30/20,40.1431,47.5769,0,0,0
Azerbaijan,,2020-05-12T15:42:00.005Z,1/31/20,40.1431,47.5769,0,0,0
Azerbaijan,,2020-05-12T15:42:00.005Z,2/1/20,40.1431,47.5769,0,0,0
Azerbaijan,,2020-05-12T15:42:00.005Z,2/2/20,40.1431,47.5769,0,0,0
Azerbaijan,,2020-05-12T15:42:00.005Z,2/3/20,40.1431,47.5769,0,0,0
Azerbaijan,,2020-05-12T15:42:00.005Z,2/4/20,40.1431,47.5769,0,0,0
Azerbaijan,,2020-05-12T15:42:00.005Z,2/5/20,40.1431,47.5769,0,0,0
Azerbaijan,,2020-05-12T15:42:00.005Z,2/6/20,40.1431,47.5769,0,0,0
Azerbaijan,,2020-05-12T15:42:00.005Z,2/7/20,40.1431,47.5769,0,0,0
Azerbaijan,,2020-05-12T15:42:00.005Z,2/8/20,40.1431,47.5769,0,0,0
Azerbaijan,,2020-05-12T15:42:00.005Z,2/9/20,40.1431,47.5769,0,0,0
Azerbaijan,,2020-05-12T15:42:00.005Z,2/10/20,40.1431,47.5769,0,0,0
Azerbaijan,,2020-05-12T15:42:00.005Z,2/11/20,40.1431,47.5769,0,0,0
Azerbaijan,,2020-05-12T15:42:00.005Z,2/12/20,40.1431,47.5769,0,0,0
Azerbaijan,,2020-05-12T15:42:00.005Z,2/13/20,40.1431,47.5769,0,0,0
Azerbaijan,,2020-05-12T15:42:00.005Z,2/14/20,40.1431,47.5769,0,0,0
Azerbaijan,,2020-05-12T15:42:00.005Z,2/15/20,40.1431,47.5769,0,0,0
Azerbaijan,,2020-05-12T15:42:00.005Z,2/16/20,40.1431,47.5769,0,0,0
Azerbaijan,,2020-05-12T15:42:00.005Z,2/17/20,40.1431,47.5769,0,0,0
Azerbaijan,,2020-05-12T15:42:00.005Z,2/18/20,40.1431,47.5769,0,0,0
Azerbaijan,,2020-05-12T15:42:00.005Z,2/19/20,40.1431,47.5769,0,0,0
Azerbaijan,,2020-05-12T15:42:00.005Z,2/20/20,40.1431,47.5769,0,0,0
Azerbaijan,,2020-05-12T15:42:00.005Z,2/21/20,40.1431,47.5769,0,0,0
Azerbaijan,,2020-05-12T15:42:00.005Z,2/22/20,40.1431,47.5769,0,0,0
Azerbaijan,,2020-05-12T15:42:00.005Z,2/23/20,40.1431,47.5769,0,0,0
Azerbaijan,,2020-05-12T15:42:00.005Z,2/24/20,40.1431,47.5769,0,0,0
Azerbaijan,,2020-05-12T15:42:00.005Z,2/25/20,40.1431,47.5769,0,0,0
Azerbaijan,,2020-05-12T15:42:00.005Z,2/26/20,40.1431,47.5769,0,0,0
Azerbaijan,,2020-05-12T15:42:00.005Z,2/27/20,40.1431,47.5769,0,0,0
Azerbaijan,,2020-05-12T15:42:00.005Z,2/28/20,40.1431,47.5769,0,0,0
Azerbaijan,,2020-05-12T15:42:00.005Z,2/29/20,40.1431,47.5769,0,0,0
Azerbaijan,,2020-05-12T15:42:00.005Z,3/1/20,40.1431,47.5769,3,0,0
Azerbaijan,,2020-05-12T15:42:00.005Z,3/2/20,40.1431,47.5769,3,0,0
Azerbaijan,,2020-05-12T15:42:00.005Z,3/3/20,40.1431,47.5769,3,0,0
Azerbaijan,,2020-05-12T15:42:00.005Z,3/4/20,40.1431,47.5769,3,0,0
Azerbaijan,,2020-05-12T15:42:00.005Z,3/5/20,40.1431,47.5769,6,0,0
Azerbaijan,,2020-05-12T15:42:00.005Z,3/6/20,40.1431,47.5769,6,0,0
Azerbaijan,,2020-05-12T15:42:00.005Z,3/7/20,40.1431,47.5769,9,0,0
Azerbaijan,,2020-05-12T15:42:00.005Z,3/8/20,40.1431,47.5769,9,0,0
Azerbaijan,,2020-05-12T15:42:00.005Z,3/9/20,40.1431,47.5769,9,0,0
Azerbaijan,,2020-05-12T15:42:00.005Z,3/10/20,40.1431,47.5769,11,0,0
Azerbaijan,,2020-05-12T15:42:00.005Z,3/11/20,40.1431,47.5769,11,0,3
Azerbaijan,,2020-05-12T15:42:00.005Z,3/12/20,40.1431,47.5769,11,0,3
Azerbaijan,,2020-05-12T15:42:00.005Z,3/13/20,40.1431,47.5769,15,1,3
Azerbaijan,,2020-05-12T15:42:00.005Z,3/14/20,40.1431,47.5769,15,1,3
Azerbaijan,,2020-05-12T15:42:00.005Z,3/15/20,40.1431,47.5769,23,1,6
Azerbaijan,,2020-05-12T15:42:00.005Z,3/16/20,40.1431,47.5769,28,1,6
Azerbaijan,,2020-05-12T15:42:00.005Z,3/17/20,40.1431,47.5769,28,1,6
Azerbaijan,,2020-05-12T15:42:00.005Z,3/18/20,40.1431,47.5769,28,1,6
Azerbaijan,,2020-05-12T15:42:00.005Z,3/19/20,40.1431,47.5769,44,1,6
Azerbaijan,,2020-05-12T15:42:00.005Z,3/20/20,40.1431,47.5769,44,1,6
Azerbaijan,,2020-05-12T15:42:00.005Z,3/21/20,40.1431,47.5769,53,1,11
Azerbaijan,,2020-05-12T15:42:00.005Z,3/22/20,40.1431,47.5769,65,1,10
Azerbaijan,,2020-05-12T15:42:00.005Z,3/23/20,40.1431,47.5769,72,1,10
Azerbaijan,,2020-05-12T15:42:00.005Z,3/24/20,40.1431,47.5769,87,1,10
Azerbaijan,,2020-05-12T15:42:00.005Z,3/25/20,40.1431,47.5769,93,2,10
Azerbaijan,,2020-05-12T15:42:00.005Z,3/26/20,40.1431,47.5769,122,3,15
Azerbaijan,,2020-05-12T15:42:00.005Z,3/27/20,40.1431,47.5769,165,3,15
Azerbaijan,,2020-05-12T15:42:00.005Z,3/28/20,40.1431,47.5769,182,4,15
Azerbaijan,,2020-05-12T15:42:00.005Z,3/29/20,40.1431,47.5769,209,4,15
Azerbaijan,,2020-05-12T15:42:00.005Z,3/30/20,40.1431,47.5769,273,4,26
